,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
221,2022-05-19,807.6253124410152,684.1896358079283,909.3179290605847,807.6253124410152,807.6253124410152,-15.316795300337457,-15.316795300337457,-15.316795300337457,-15.316795300337457,-15.316795300337457,-15.316795300337457,0.0,0.0,0.0,792.3085171406777
222,2022-05-20,804.7823686783364,673.2573425815474,898.5498609572985,804.7823686783364,804.7823686783364,-19.723812365560438,-19.723812365560438,-19.723812365560438,-19.723812365560438,-19.723812365560438,-19.723812365560438,0.0,0.0,0.0,785.058556312776
223,2022-05-23,796.2535373902992,680.0004652061343,901.9891013839822,796.2535373902992,796.2535373902992,-3.647595290315969,-3.647595290315969,-3.647595290315969,-3.647595290315969,-3.647595290315969,-3.647595290315969,0.0,0.0,0.0,792.6059420999833
224,2022-05-24,793.4105936276203,672.9497975382129,887.4726391066871,793.4105936276203,793.4105936276203,-8.939251645270794,-8.939251645270794,-8.939251645270794,-8.939251645270794,-8.939251645270794,-8.939251645270794,0.0,0.0,0.0,784.4713419823495
225,2022-05-25,790.5676498649412,675.802015045122,905.3462313912635,790.5676498649412,790.5676498649412,-6.863497168396454,-6.863497168396454,-6.863497168396454,-6.863497168396454,-6.863497168396454,-6.863497168396454,0.0,0.0,0.0,783.7041526965448
226,2022-05-26,787.7247061022624,660.5598433690059,888.4765442082194,787.7247061022624,787.7247061022624,-15.316795300279402,-15.316795300279402,-15.316795300279402,-15.316795300279402,-15.316795300279402,-15.316795300279402,0.0,0.0,0.0,772.407910801983
227,2022-05-27,784.8817623395834,663.4799590616765,885.9118091267131,784.8817623395834,784.8817623395834,-19.723812365537498,-19.723812365537498,-19.723812365537498,-19.723812365537498,-19.723812365537498,-19.723812365537498,0.0,0.0,0.0,765.1579499740459
228,2022-05-31,773.5099872888674,652.7764309258465,870.2286227969903,773.5099872888674,773.5099872888674,-8.939251645285635,-8.939251645285635,-8.939251645285635,-8.939251645285635,-8.939251645285635,-8.939251645285635,0.0,0.0,0.0,764.5707356435818
229,2022-06-01,770.6670435261885,648.103617017156,875.4360375545702,770.6670435261885,770.6670435261885,-6.863497168384329,-6.863497168384329,-6.863497168384329,-6.863497168384329,-6.863497168384329,-6.863497168384329,0.0,0.0,0.0,763.8035463578042
230,2022-06-02,767.8240997635095,649.904662881268,860.7105245214991,767.8240997635095,767.8240997635095,-15.316795300290114,-15.316795300290114,-15.316795300290114,-15.316795300290114,-15.316795300290114,-15.316795300290114,0.0,0.0,0.0,752.5073044632194
231,2022-06-03,764.9811560008304,636.8711601551369,857.2396255311246,764.9811560008304,764.9811560008304,-19.723812365639304,-19.723812365639304,-19.723812365639304,-19.723812365639304,-19.723812365639304,-19.723812365639304,0.0,0.0,0.0,745.2573436351911
232,2022-06-06,756.4523247127934,644.328693795128,863.3915480167473,756.4523247127934,756.4523247127934,-3.647595290370983,-3.647595290370983,-3.647595290370983,-3.647595290370983,-3.647595290370983,-3.647595290370983,0.0,0.0,0.0,752.8047294224224
233,2022-06-07,753.6093809501145,634.6717444540169,853.4240152129431,753.6093809501145,753.6093809501145,-8.939251645271556,-8.939251645271556,-8.939251645271556,-8.939251645271556,-8.939251645271556,-8.939251645271556,0.0,0.0,0.0,744.6701293048429
234,2022-06-08,750.7664371874355,632.7799711569719,858.7190685526452,750.7664371874355,750.7664371874355,-6.863497168412958,-6.863497168412958,-6.863497168412958,-6.863497168412958,-6.863497168412958,-6.863497168412958,0.0,0.0,0.0,743.9029400190225
235,2022-06-09,747.9234934247564,635.3735659354167,848.5136675849584,747.9234934247564,747.9234934247564,-15.316795300300823,-15.316795300300823,-15.316795300300823,-15.316795300300823,-15.316795300300823,-15.316795300300823,0.0,0.0,0.0,732.6066981244556
236,2022-06-10,745.0805496620775,611.1219754872155,828.4029842443812,745.0805496620775,745.0805496620775,-19.723812365610037,-19.723812365610037,-19.723812365610037,-19.723812365610037,-19.723812365610037,-19.723812365610037,0.0,0.0,0.0,725.3567372964675
237,2022-06-13,736.5517183740405,622.7730813813844,847.2726943921483,736.5517183740405,736.5517183740405,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,0.0,0.0,0.0,732.904123083642
238,2022-06-14,733.7087746113616,618.642530351713,837.0459852418785,733.7087746113616,733.7087746113616,-8.939251645327682,-8.939251645327682,-8.939251645327682,-8.939251645327682,-8.939251645327682,-8.939251645327682,0.0,0.0,0.0,724.769522966034
239,2022-06-15,730.8658308486824,610.3402449538609,832.9280432031843,730.8658308486824,730.8658308486824,-6.8634971684008335,-6.8634971684008335,-6.8634971684008335,-6.8634971684008335,-6.8634971684008335,-6.8634971684008335,0.0,0.0,0.0,724.0023336802816
240,2022-06-16,728.0228870860035,601.6905703400432,822.3723539801501,728.0228870860035,728.0228870860035,-15.316795300311531,-15.316795300311531,-15.316795300311531,-15.316795300311531,-15.316795300311531,-15.316795300311531,0.0,0.0,0.0,712.7060917856919
241,2022-06-17,725.1799433233244,588.3565959846117,817.4297981061604,725.1799433233244,725.1799433233244,-19.723812365593417,-19.723812365593417,-19.723812365593417,-19.723812365593417,-19.723812365593417,-19.723812365593417,0.0,0.0,0.0,705.456130957731
242,2022-06-21,713.8081682726086,593.1250192624236,816.4258693148055,713.8081682726086,713.8081682726086,-8.939251645284683,-8.939251645284683,-8.939251645284683,-8.939251645284683,-8.939251645284683,-8.939251645284683,0.0,0.0,0.0,704.8689166273239
243,2022-06-22,710.9652245099296,598.9423472723004,815.6300402317341,710.9652245099296,710.9652245099296,-6.86349716840956,-6.86349716840956,-6.86349716840956,-6.86349716840956,-6.86349716840956,-6.86349716840956,0.0,0.0,0.0,704.10172734152
244,2022-06-23,708.1222807472506,577.9782102341129,801.5935247412126,708.1222807472506,708.1222807472506,-15.31679530033004,-15.31679530033004,-15.31679530033004,-15.31679530033004,-15.31679530033004,-15.31679530033004,0.0,0.0,0.0,692.8054854469206
245,2022-06-24,705.2793369845717,576.9821936334516,795.8672326662773,705.2793369845717,705.2793369845717,-19.723812365570478,-19.723812365570478,-19.723812365570478,-19.723812365570478,-19.723812365570478,-19.723812365570478,0.0,0.0,0.0,685.5555246190013
246,2022-06-27,696.7505056965346,571.6786048710587,798.3436723013515,696.7505056965346,696.7505056965346,-3.6475952904535087,-3.6475952904535087,-3.6475952904535087,-3.6475952904535087,-3.6475952904535087,-3.6475952904535087,0.0,0.0,0.0,693.102910406081
247,2022-06-28,693.9075619338556,578.5768954312539,799.0511336119666,693.9075619338556,693.9075619338556,-8.939251645299521,-8.939251645299521,-8.939251645299521,-8.939251645299521,-8.939251645299521,-8.939251645299521,0.0,0.0,0.0,684.968310288556
248,2022-06-29,691.0646181711766,571.880133151974,791.4507453739628,691.0646181711766,691.0646181711766,-6.863497168397436,-6.863497168397436,-6.863497168397436,-6.863497168397436,-6.863497168397436,-6.863497168397436,0.0,0.0,0.0,684.2011210027791
249,2022-06-30,688.2216744084977,566.1241830975976,787.2543375101728,688.2216744084977,688.2216744084977,-15.316795300271986,-15.316795300271986,-15.316795300271986,-15.316795300271986,-15.316795300271986,-15.316795300271986,0.0,0.0,0.0,672.9048791082257
250,2022-07-01,685.3787306458187,547.1615018860631,782.1393348546421,685.3787306458187,685.3787306458187,-19.723812365547527,-19.723812365547527,-19.723812365547527,-19.723812365547527,-19.723812365547527,-19.723812365547527,0.0,0.0,0.0,665.6549182802712
251,2022-07-02,682.5357868831396,589.1565505914169,826.1668552655345,682.5357868831396,682.5357868831396,27.245445944247393,27.245445944247393,27.245445944247393,27.245445944247393,27.245445944247393,27.245445944247393,0.0,0.0,0.0,709.781232827387
252,2022-07-03,679.6928431204607,595.1343409557379,821.3912871587614,679.6928431204607,679.6928431204607,27.245505825771218,27.245505825771218,27.245505825771218,27.245505825771218,27.245505825771218,27.245505825771218,0.0,0.0,0.0,706.9383489462319
253,2022-07-04,676.8498993577816,560.8445292147627,782.3934077847018,676.8498993577816,676.8498993577816,-3.6475952904492863,-3.6475952904492863,-3.6475952904492863,-3.6475952904492863,-3.6475952904492863,-3.6475952904492863,0.0,0.0,0.0,673.2023040673323
254,2022-07-05,674.0069555951027,562.8659802452979,781.4366753161963,673.9438055677247,674.0584007167703,-8.939251645285442,-8.939251645285442,-8.939251645285442,-8.939251645285442,-8.939251645285442,-8.939251645285442,0.0,0.0,0.0,665.0677039498172
255,2022-07-06,671.1640118324237,542.1594767681297,769.0452935642851,671.0181287172719,671.3405828863152,-6.863497168385311,-6.863497168385311,-6.863497168385311,-6.863497168385311,-6.863497168385311,-6.863497168385311,0.0,0.0,0.0,664.3005146640385
256,2022-07-07,668.3210680697448,539.4151417230431,769.5634471331102,668.066682678858,668.7229023043726,-15.316795300290497,-15.316795300290497,-15.316795300290497,-15.316795300290497,-15.316795300290497,-15.316795300290497,0.0,0.0,0.0,653.0042727694542
257,2022-07-08,665.4781243070657,542.8796448158336,756.8103786148433,664.9747973608991,666.071939137895,-19.723812365524587,-19.723812365524587,-19.723812365524587,-19.723812365524587,-19.723812365524587,-19.723812365524587,0.0,0.0,0.0,645.7543119415411
258,2022-07-09,662.6351805443868,583.4666500436781,790.675552841251,661.9834866348306,663.4363186175369,27.24544594426792,27.24544594426792,27.24544594426792,27.24544594426792,27.24544594426792,27.24544594426792,0.0,0.0,0.0,689.8806264886547
259,2022-07-10,659.7922367817077,577.8189660668379,800.07362745126,658.848848193038,660.864972524473,27.24550582573188,27.24550582573188,27.24550582573188,27.24550582573188,27.24550582573188,27.24550582573188,0.0,0.0,0.0,687.0377426074397
260,2022-07-11,656.9492930190289,549.5505246606601,770.0249821935907,655.725821661,658.2940111205509,-3.647595290365076,-3.647595290365076,-3.647595290365076,-3.647595290365076,-3.647595290365076,-3.647595290365076,0.0,0.0,0.0,653.3016977286638
261,2022-07-12,654.1063492563499,540.9267467927436,754.9949890967971,652.4822315017768,655.7599959574005,-8.939251645271362,-8.939251645271362,-8.939251645271362,-8.939251645271362,-8.939251645271362,-8.939251645271362,0.0,0.0,0.0,645.1670976110785
262,2022-07-13,651.2634054936707,537.0207633909122,763.4224920907218,649.3856897988178,653.2483566178731,-6.86349716841394,-6.86349716841394,-6.86349716841394,-6.86349716841394,-6.86349716841394,-6.86349716841394,0.0,0.0,0.0,644.3999083252568
263,2022-07-14,648.4204617309916,522.1207801412492,755.1202417674344,646.1518577545214,650.7999026906915,-15.316795300293407,-15.316795300293407,-15.316795300293407,-15.316795300293407,-15.316795300293407,-15.316795300293407,0.0,0.0,0.0,633.1036664306982
264,2022-07-15,645.5775179683127,513.4119487920087,740.3183108414021,642.9004997179572,648.2591482270187,-19.723812365507968,-19.723812365507968,-19.723812365507968,-19.723812365507968,-19.723812365507968,-19.723812365507968,0.0,0.0,0.0,625.8537056028047
265,2022-07-16,642.7345742056336,550.9913403223717,785.4439915420521,639.5733524871017,645.8069073378217,27.245445944151342,27.245445944151342,27.245445944151342,27.245445944151342,27.245445944151342,27.245445944151342,0.0,0.0,0.0,669.980020149785
266,2022-07-17,639.8916304429547,553.5437184433408,773.1930615108791,636.3924513758409,643.332834895976,27.245505825692543,27.245505825692543,27.245505825692543,27.245505825692543,27.245505825692543,27.245505825692543,0.0,0.0,0.0,667.1371362686473
267,2022-07-18,637.0486866802756,520.6652546807319,748.9698242027899,633.0496095412933,640.7726396293913,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,0.0,0.0,0.0,633.4010913899148
268,2022-07-19,634.2057429175968,514.4986365589155,737.7393175404183,629.7129871642343,638.2425160519887,-8.939251645298569,-8.939251645298569,-8.939251645298569,-8.939251645298569,-8.939251645298569,-8.939251645298569,0.0,0.0,0.0,625.2664912722983
269,2022-07-20,631.3627991549178,503.60346458602265,730.2281133683047,626.5738032650502,635.9200212544159,-6.863497168401814,-6.863497168401814,-6.863497168401814,-6.863497168401814,-6.863497168401814,-6.863497168401814,0.0,0.0,0.0,624.4993019865159
270,2022-07-21,628.5198553922388,504.52138898001243,727.7472964811818,623.4409494603611,633.4583314881037,-15.316795300311918,-15.316795300311918,-15.316795300311918,-15.316795300311918,-15.316795300311918,-15.316795300311918,0.0,0.0,0.0,613.2030600919269
271,2022-07-22,625.6769116295598,503.53617536415305,719.7447261790595,620.3409580711923,631.1386564756538,-19.72381236560346,-19.72381236560346,-19.72381236560346,-19.72381236560346,-19.72381236560346,-19.72381236560346,0.0,0.0,0.0,605.9530992639563
272,2022-07-23,622.8339678668809,538.3443892193181,765.9499472362868,617.0571993179974,628.7563558687084,27.24544594419106,27.24544594419106,27.24544594419106,27.24544594419106,27.24544594419106,27.24544594419106,0.0,0.0,0.0,650.079413811072
273,2022-07-24,619.9910241042019,534.7363491423591,761.0375956194963,613.8650703852718,626.4561187850893,27.24550582570972,27.24550582570972,27.24550582570972,27.24550582570972,27.24550582570972,27.24550582570972,0.0,0.0,0.0,647.2365299299116
274,2022-07-25,617.1480803415228,502.8380301609563,729.3574764112702,610.738716336175,624.0650628715994,-3.6475952904200923,-3.6475952904200923,-3.6475952904200923,-3.6475952904200923,-3.6475952904200923,-3.6475952904200923,0.0,0.0,0.0,613.5004850511027
275,2022-07-26,614.3051365788439,494.27464089493975,714.0925971147163,607.306668119523,621.8038648647189,-8.939251645284491,-8.939251645284491,-8.939251645284491,-8.939251645284491,-8.939251645284491,-8.939251645284491,0.0,0.0,0.0,605.3658849335594
276,2022-07-27,611.4621928161648,496.77817728999275,717.7935286057851,603.9512787893152,619.4780734073976,-6.863497168390169,-6.863497168390169,-6.863497168390169,-6.863497168390169,-6.863497168390169,-6.863497168390169,0.0,0.0,0.0,604.5986956477747
277,2022-07-28,608.6192490534859,491.9902277411104,708.7654722108852,600.6676749701065,617.0261182301533,-15.316795300330426,-15.316795300330426,-15.316795300330426,-15.316795300330426,-15.316795300330426,-15.316795300330426,0.0,0.0,0.0,593.3024537531554
278,2022-07-29,605.7763052908068,476.4866336686182,696.23631073316,597.3624039232586,614.8492712700229,-19.72381236558683,-19.72381236558683,-19.72381236558683,-19.72381236558683,-19.72381236558683,-19.72381236558683,0.0,0.0,0.0,586.05249292522
279,2022-07-30,602.933361528128,518.8445789835908,740.5899195128449,594.1046498336116,612.5247106526874,27.245445944211585,27.245445944211585,27.245445944211585,27.245445944211585,27.245445944211585,27.245445944211585,0.0,0.0,0.0,630.1788074723396
280,2022-07-31,600.0904177654489,514.8383604731948,740.0079529024616,590.7833573340292,610.1903587396115,27.245505825670392,27.245505825670392,27.245505825670392,27.245505825670392,27.245505825670392,27.245505825670392,0.0,0.0,0.0,627.3359235911194
